food_id,source_food_code,source_index,canonical_name,normalized_name,ingredient_name,normalized_ingredient_name,food_group,processing_state,source_name,source_version,food_type,active,is_recommendation_candidate,representative_method,variant_count,nutrition_data_quality,trace_nutrients,qualified_nutrients,calories_kcal,carbohydrate_g,protein_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,potassium_mg,vitamin_a_mcg_rae,vitamin_c_mg
4e36ecac-32e5-5860-9dfd-824866f43bb7,B006017B020a,447,"고구마, 신율미, 생것","고구마,신율미,생것",고구마,고구마,감자류 및 전분류,생것,농진청('15),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],164,38.84,1,0.61,2.2,47,16,0.45,237,2,36.63
b9cf12b7-7493-54a1-9c3b-3d1d4e9a8739,B0060070000a,448,"고구마, 신자미, 생것","고구마,신자미,생것",고구마,고구마,감자류 및 전분류,생것,농진청('10),10.4,INGREDIENT,1,0,,27,PARTIAL,[],[],107,25.5,1.3,0.1,,10,34,1.1,506,0,0
ffbdf14e-ec71-5c67-ac9e-3b4dd498ef10,B0060080000a,449,"고구마, 연황미, 생것","고구마,연황미,생것",고구마,고구마,감자류 및 전분류,생것,농진청('10),10.4,INGREDIENT,1,0,,27,PARTIAL,[],[],127,30.7,1.1,0,,14,42,0.8,451,12,0
1dca59e7-5bb5-5d96-93fc-178b7cbc3cc3,B0060100000a,450,"고구마, 주황미, 생것","고구마,주황미,생것",고구마,고구마,감자류 및 전분류,생것,농진청('10),10.4,INGREDIENT,1,0,,27,PARTIAL,[],[],105,25.1,1,0.1,,14,28,0.9,516,819,0
5051805f-f0c8-5215-bf3c-5e915189e4cc,B0060110000a,451,"고구마, 진홍미, 생것","고구마,진홍미,생것",고구마,고구마,감자류 및 전분류,생것,농진청('10),10.4,INGREDIENT,1,0,,27,PARTIAL,[],[],140,33.8,1.2,,,9,43,0.8,556,3,1
13b8289f-9259-54ab-bd68-1a43c56836c9,B0060000009e,452,"고구마, 찐것","고구마,찐것",고구마,고구마,감자류 및 전분류,찐것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],163,39.41,1.08,0.15,3.8,6,20,0.44,428,25,22.99
ffd48c54-948c-564a-ac30-4f29faaef424,B0060150009e,453,"고구마, 분질(밤) 고구마, 찐것","고구마,분질(밤) 고구마,찐것",고구마,고구마,감자류 및 전분류,찐것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],169,40.9,1.07,0.15,4.2,7,17,0.42,461,3,15.36
df522e44-6c27-57ed-a708-8a06bb2a74ec,B0060160009e,454,"고구마, 점질(호박) 고구마, 찐것","고구마,점질(호박) 고구마,찐것",고구마,고구마,감자류 및 전분류,찐것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],157,37.91,1.1,0.15,3.5,5,23,0.46,394,46,30.62
25f2de46-4029-5a76-9586-b8813bbc1546,B0060000009f,455,"고구마, 구운것","고구마,구운것",고구마,고구마,감자류 및 전분류,구운것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],188,45.48,1.13,0.16,4.2,9,19,0.61,445,34,10.47
56838ac9-32c9-55a8-8f0f-bcacd5b441d3,B0060150009f,456,"고구마, 분질(밤) 고구마, 구운것","고구마,분질(밤) 고구마,구운것",고구마,고구마,감자류 및 전분류,구운것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],189,45.94,1.01,0.16,4.8,10,17,0.56,431,3,6.44
6ad7feb3-0b80-500b-b42a-dc8dba5aeaa4,B0060160009f,457,"고구마, 점질(호박) 고구마, 구운것","고구마,점질(호박) 고구마,구운것",고구마,고구마,감자류 및 전분류,구운것,농진청('13),10.4,INGREDIENT,1,0,,27,MEASURED,[],[],186,45.02,1.25,0.16,3.7,9,21,0.66,459,66,14.49
c335936b-29e0-5670-813e-ce242dc052bc,B0060000001a,458,"고구마, 말린것","고구마,말린것",고구마,고구마,감자류 및 전분류,말린것,농진청('94),10.4,INGREDIENT,1,0,,27,PARTIAL,[],[],312,75.7,2.3,0.1,,,4,3.5,989,0,18
034ea779-328d-5b02-b78c-1ebbabfd4a72,B0070010001a,459,"당면, 고구마, 말린것","당면,고구마,말린것",당면,당면,감자류 및 전분류,말린것,농진청('13),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],358,88.75,0.08,0.07,1.7,8,98,4.69,2,0,0.06
b60b6e83-0146-5360-b729-73881927759e,B0070010001b,460,"당면, 고구마, 삶은것","당면,고구마,삶은것",당면,당면,감자류 및 전분류,삶은것,농진청('13),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],123,30.38,0.03,0.04,1.4,3,35,1.58,2,0,0.06
5d9b80b9-6748-5ce7-b2e7-6638c7fafc1b,B0070020001a,461,"당면, 고구마, 감자, 말린것","당면,고구마,감자,말린것",당면,당면,감자류 및 전분류,말린것,JAPAN('20),10.4,INGREDIENT,1,0,,7,QUALIFIED,[],"[""vitamin_a_mcg_rae"",""vitamin_c_mg""]",346,86.6,0,0.2,1.2,7,41,0.4,14,0,0
01b32bbd-7113-5068-a6ba-928644caa4c6,B0090000005a,462,"곤약(구약나물), 가루","곤약(구약나물),가루",곤약(구약나물),곤약구약나물,감자류 및 전분류,,JAPAN('20),10.4,INGREDIENT,1,0,,4,QUALIFIED,[],"[""vitamin_a_mcg_rae"",""vitamin_c_mg""]",194,85.3,3,0.1,79.9,18,57,2.1,3000,0,0
95d19262-446b-5391-9b9c-9575e5f0d602,B0090010000a,463,"곤약(구약나물), 국수형, 생것","곤약(구약나물),국수형,생것",곤약(구약나물),곤약구약나물,감자류 및 전분류,생것,농진청('20),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,4,MEASURED,[],[],7,3.18,0.08,0.01,2.4,2,41,0.08,13,0,0
10618d01-66bb-5721-b861-7045b3463ec4,B0090020000a,464,"곤약(구약나물), 판형, 생것","곤약(구약나물),판형,생것",곤약(구약나물),곤약구약나물,감자류 및 전분류,생것,농진청('13),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],6,3.06,0.12,0.01,2.4,2,67,0.11,13,0,0.1
9574a287-fa07-58a6-8bc4-e9eda3661465,B0100000000a,465,"돼지감자, 생것","돼지감자,생것",돼지감자,돼지감자,감자류 및 전분류,생것,농진청('13),10.4,INGREDIENT,1,1,GENERIC_RAW,3,MEASURED,[],[],35,14.92,2.18,0.09,1.8,2,17,0.53,561,0,1.34
f61d94f6-cb51-501b-9aa1-28bd3fff7382,B0100000009b,466,"돼지감자, 삶은것","돼지감자,삶은것",돼지감자,돼지감자,감자류 및 전분류,삶은것,농진청('13),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],39,17.16,2.23,0.11,2,2,20,0.63,533,0,2.77
b0c11318-5249-525b-92da-43a0601c7e5c,B0100000001a,467,"돼지감자, 말린것","돼지감자,말린것",돼지감자,돼지감자,감자류 및 전분류,말린것,농진청('13),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],172,74.35,10.43,0.46,9.9,10,87,3.49,2375,0,7.11
bc572b59-0bdc-5d4e-93c5-676a81a1ee2e,B0110010000a,468,"마, 단마, 생것","마,단마,생것",마,마,감자류 및 전분류,생것,농진청('15),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,4,MEASURED,[],[],63,14.05,1.84,0.12,2.4,4,9,0.44,417,0,3.84
d44bceeb-a709-5e26-ad59-6e1a31d797af,B0110040000a,469,"마, 둥근마, 생것","마,둥근마,생것",마,마,감자류 및 전분류,생것,농진청('16),10.4,INGREDIENT,1,0,,4,PARTIAL,[],[],152,33.24,3.56,0.98,,3,10,0.65,570,0,8.76
47d3c0f3-dce2-5bb7-9329-8e68b2f7d6d5,B0110030000a,470,"마, 장마, 생것","마,장마,생것",마,마,감자류 및 전분류,생것,농진청('15),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],45,9.55,1.56,0.28,1.8,3,15,0.22,374,0,1.42
51473f4e-67d0-5d3f-bf08-fc22fa252653,B0110030009b,471,"마, 장마, 삶은것","마,장마,삶은것",마,마,감자류 및 전분류,삶은것,농진청('15),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],49,10.51,1.47,0.25,2.7,1,9,0.22,313,0,2.34
db17aaca-7407-50d1-aa89-517198f8a3cd,B0120000000a,472,"아피오스감자, 생것","아피오스감자,생것",아피오스감자,아피오스감자,감자류 및 전분류,생것,농진청('08),10.4,INGREDIENT,1,1,GENERIC_RAW,1,PARTIAL,[],[],175,38.2,6.1,0.5,,31,67,2,719,0,21
57b0054e-6e23-55a4-bed0-9c6f5b07bf8e,B018000B090a,473,"야콘, 뿌리, 생것","야콘,뿌리,생것",야콘,야콘,감자류 및 전분류,생것,JAPAN('20),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,2,MEASURED,[],[],52,12.4,0.6,0.3,1.1,0,11,0.2,240,2,3
aa9ecc77-4670-5fcb-8f98-3c64eebf189e,B018000B099b,474,"야콘, 뿌리, 삶은것","야콘,뿌리,삶은것",야콘,야콘,감자류 및 전분류,삶은것,JAPAN('20),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],42,9.9,0.6,0.3,1.2,0,11,0.2,190,2,2
0cd56b55-f75e-5e69-8e1f-394ce0f525c4,B0140010005a,475,"전분, 감자, 가루","전분,감자,가루",전분,전분,감자류 및 전분류,,농진청('16),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,7,MEASURED,[],[],334,82.7,0.07,0.02,0,22,4,0.09,44,0,0
5c199389-66d6-57d8-b1fc-e5763522dff7,B0140020005a,476,"전분, 고구마, 가루","전분,고구마,가루",전분,전분,감자류 및 전분류,,농진청('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],346,85.85,0,0.05,0,8,104,0.25,11,0,0
617b7ad4-1081-5b2e-9845-a7f7a61f4cd7,B0140030005a,477,"전분, 밀, 가루","전분,밀,가루",전분,전분,감자류 및 전분류,,JAPAN('20),10.4,INGREDIENT,1,0,,7,QUALIFIED,[],"[""fiber_g""]",360,86,0.2,0.5,0,3,14,0.6,8,0,0
b45fa87e-864f-5dd6-b5f4-2aabd8d7b451,B0140040005a,478,"전분, 쌀, 가루","전분,쌀,가루",전분,전분,감자류 및 전분류,,JAPAN('20),10.4,INGREDIENT,1,0,,7,QUALIFIED,[],"[""fiber_g""]",375,89.3,0.2,0.7,0,11,29,1.5,2,0,0
0e5724d0-3e62-59a0-a517-4383ad20a21c,B0140050005a,479,"전분, 옥수수, 가루","전분,옥수수,가루",전분,전분,감자류 및 전분류,,농진청('16),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],366,89.6,0.19,0.56,0.4,6,3,0.19,13,0,0
ceb21722-d208-551a-bc02-1e636c8c5746,B0140060005a,480,"전분, 옥수수, 밀, 가루","전분,옥수수,밀,가루",전분,전분,감자류 및 전분류,,농진청('11),10.4,INGREDIENT,1,0,,7,PARTIAL,[],[],379,93.8,0.3,0,0.4,16,6,0.8,14,0,
175abdbf-44c6-5ae3-90df-06ed2f25f0e5,B0140090005a,481,"전분, 칡뿌리, 가루","전분,칡뿌리,가루",전분,전분,감자류 및 전분류,,JAPAN('20),10.4,INGREDIENT,1,0,,7,QUALIFIED,[],"[""fiber_g"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",356,85.6,0.2,0.2,0,2,18,2,2,0,0
c9ef6920-8ee2-5a00-bc9f-ac0ed0997b63,B0150000000a,482,"천마, 생것","천마,생것",천마,천마,감자류 및 전분류,생것,농진청('08),10.4,INGREDIENT,1,1,GENERIC_RAW,2,PARTIAL,[],[],77,18.5,0.9,0,,8,16,0.9,332,0,92
1c532a20-9b7b-5e3b-be5b-07ee9e1ce08a,B0150000009e,483,"천마, 찐것","천마,찐것",천마,천마,감자류 및 전분류,찐것,농진청('08),10.4,INGREDIENT,1,0,,2,PARTIAL,[],[],81,19.3,1.1,0,,7,16,0.5,353,0,96
a69ee362-eabe-5b03-8c11-bb5f54407312,B0160000000a,484,"칡, 뿌리, 생것","칡,뿌리,생것",칡,칡,감자류 및 전분류,생것,농진청('16),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,1,MEASURED,[],[],137,32.05,2.48,0.1,4.4,0,383,2,243,2,4.66
1d195abc-16d8-5cde-944c-b8aa98a590da,B0190000009a,485,칡즙,칡즙,칡즙,칡즙,감자류 및 전분류,,농진청('16),10.4,INGREDIENT,1,1,EXACT_BASE_NAME,1,MEASURED,[],[],21,4.91,0.44,0,0.4,3,44,0.07,57,0,0
283187d5-89c5-5692-884f-235d8d94360c,B0170000000a,486,"토란, 생것","토란,생것",토란,토란,감자류 및 전분류,생것,농진청('13),10.4,INGREDIENT,1,1,GENERIC_RAW,3,MEASURED,[],[],71,15.77,2.08,0.14,2.8,2,11,0.59,520,1,1.21
08fb7ce4-2255-5b26-93e5-abe2b92c80f2,B0170000009b,487,"토란, 삶은것","토란,삶은것",토란,토란,감자류 및 전분류,삶은것,농진청('13),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],73,16.28,2.17,0.18,3,2,18,0.77,489,1,4.72
43ac2310-f568-5caf-8c50-7c830240d6b2,B0170000009e,488,"토란, 찐것","토란,찐것",토란,토란,감자류 및 전분류,찐것,농진청('13),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],76,16.75,2.4,0.17,2.9,2,19,0.81,368,1,6.44
594c8a28-187b-56d8-b7ed-ee349f92649f,B0200000000a,489,"히카마(얌빈), 생것","히카마(얌빈),생것",히카마(얌빈),히카마얌빈,감자류 및 전분류,생것,농진청('14),10.4,INGREDIENT,1,1,GENERIC_RAW,2,MEASURED,[],[],44,10.36,0.68,0.06,0.7,1,13,0.23,181,0,3.37
1e5d82c9-a956-52a3-9fee-9cc964e15cba,B0200000009b,490,"히카마(얌빈), 삶은것","히카마(얌빈),삶은것",히카마(얌빈),히카마얌빈,감자류 및 전분류,삶은것,농진청('14),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],45,10.66,0.39,0.06,1.4,0,13,0.15,165,0,19.44
1afc200e-68a4-5220-b696-6d613a1b2e5d,C0010000009a,491,과당,과당,과당,과당,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,1,QUALIFIED,"[""sodium_mg"",""calcium_mg"",""iron_mg"",""potassium_mg""]","[""protein_g"",""fat_g"",""fiber_g"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",375,99.9,0,0,0,0,0,0,0,0,0
127453b5-6e3e-5208-958f-936f4397d9f6,C0020030009a,492,"껌, 무설탕","껌,무설탕",껌,껌,당류,,USDA('18),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],268,94.8,0,0.4,2.4,7,20,0,0,0,0
c1bc298f-080c-590c-98e4-b48ce5dfcf40,C0020010009a,493,"껌, 추잉 껌","껌,추잉 껌",껌,껌,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,3,QUALIFIED,[],"[""carbohydrate_g"",""sodium_mg"",""calcium_mg"",""iron_mg"",""potassium_mg""]",388,96.9,0,0,0,3,3,0.1,3,0,0
2d2aaec1-a5c1-56a1-a406-7a247329cfc0,C0020020009a,494,"껌, 풍선껌","껌,풍선껌",껌,껌,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,3,QUALIFIED,[],"[""carbohydrate_g"",""sodium_mg"",""calcium_mg"",""iron_mg"",""potassium_mg""]",387,96.7,0,0,0,3,3,0.1,4,0,0
ed4d769e-8e4b-543c-9589-64883642109e,C0030000009a,495,꿀,꿀,꿀,꿀,당류,,농진청('22),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],313,84.83,0.28,0.01,0,1,9,0.14,142,0,0.03
d89acd41-7e29-5b83-8dd7-8d66f3605fe9,C0030020009a,496,"꿀, 밤","꿀,밤",꿀,꿀,당류,,농진청('13),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],314,84.95,0.45,0.02,0,1,18,0.25,248,0,0.08
5a85a35b-af7a-5376-a47b-eb83567e6978,C0030040009a,497,"꿀, 아카시아","꿀,아카시아",꿀,꿀,당류,,농진청('22),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],308,83.46,0.12,0,0,1,2,0.05,21,0,0
d15f4a3c-16b4-5712-871a-74f4eb983427,C0030050009a,498,"꿀, 잡화","꿀,잡화",꿀,꿀,당류,,농진청('13),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],318,86.07,0.26,0.02,0,1,7,0.11,156,0,0
81419ef4-5082-508b-bb91-1b3ea549943f,C0030060009a,499,"꿀, 토종","꿀,토종",꿀,꿀,당류,,농진청('13),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],313,84.75,0.38,0.02,0,1,10,0.14,203,0,0
c7807b09-314c-528f-bfa0-262412d169df,C0040010009a,500,"당밀, 가공당","당밀,가공당",당밀,당밀,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,1,QUALIFIED,"[""calcium_mg"",""potassium_mg""]","[""fat_g"",""fiber_g"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",274,68.2,0.2,0,0,10,0,0.7,0,0,0
f1061cd7-d2ba-520e-9f6d-baff9f1cdfca,C0050000009a,501,로열 젤리,로열 젤리,로열 젤리,로열젤리,당류,,농진청('19),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],104,12.82,14.29,1.4,1.8,12,12,0.96,264,0,0
0edc7ade-5727-5896-8ef3-ffc49bbebf20,C0070000009a,502,물엿,물엿,물엿,물엿,당류,,농진청('22),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],306,79.19,0.02,0,0,0,0,0,0,0,0
186752af-5473-5411-a9dc-8d838a5acf53,C0090030009a,503,"사탕, 드롭스","사탕,드롭스",사탕,사탕,당류,,농진청('13),10.4,INGREDIENT,1,0,,8,PARTIAL,[],[],396,97.54,0.31,0.55,0,44,25,0.06,,0,0
f1704071-f49c-5379-b88b-79ca3e3bfff8,C0090070009a,504,"사탕, 땅콩","사탕,땅콩",사탕,사탕,당류,,농진청('13),10.4,INGREDIENT,1,0,,8,MEASURED,[],[],354,91.2,0.23,7.14,2.6,271,7,0.21,84,0,0
a83a3c60-efae-56e1-8aea-d70320597cf6,C0090040009a,505,"사탕, 마시멜로","사탕,마시멜로",사탕,사탕,당류,,농진청('22),10.4,INGREDIENT,1,0,,8,MEASURED,[],[],350,83.27,3.87,0.12,0,6,1,0.01,3,0,0
af8a0a9c-7d5b-544a-ab81-0eda47e71d37,C0090050009a,506,"사탕, 박하사탕","사탕,박하사탕",사탕,사탕,당류,,농진청('13),10.4,INGREDIENT,1,0,,8,MEASURED,[],[],394,98.54,0.02,0.02,0,0,27,0,1,0,0
b72ac301-f375-5fdc-b05a-5dd98e5a1cd7,C0090060009a,507,"사탕, 버터","사탕,버터",사탕,사탕,당류,,농진청('19),10.4,INGREDIENT,1,0,,8,MEASURED,[],[],431,88.5,0.35,8.39,0,376,7,0.07,17,39,0
2a8b867d-c238-53f6-b625-92ee0cbc97c2,C0110000005a,508,"설탕, 가루","설탕,가루",설탕,설탕,당류,,USDA('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],389,99.77,0,0,0,2,1,0.06,2,0,0
c4888e54-6d67-52c3-82de-5f7c2d0b714f,C0110010009a,509,"설탕, 각설탕","설탕,각설탕",설탕,설탕,당류,,농진청('19),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],387,99.95,0,0,0,0,1,0,0,0,0
820b3f9e-bed9-5ec1-8c1a-bdbab4cbcf98,C0110020009a,510,"설탕, 백설탕","설탕,백설탕",설탕,설탕,당류,,농진청('19),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],386,99.8,0,0,0,2,6,0.13,1,0,0
acc14da2-efa4-5869-83f6-9959e9f6958a,C0110030009a,511,"설탕, 빙설탕","설탕,빙설탕",설탕,설탕,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,7,QUALIFIED,"[""potassium_mg""]","[""fat_g"",""fiber_g"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",394,99.8,0.1,0,0,2,1,0.2,0,0,0
2aee4ea1-a8e0-5880-8fbf-7571bb0044d6,C0110040009a,512,"설탕, 황설탕","설탕,황설탕",설탕,설탕,당류,,농진청('19),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],386,99.66,0.03,0.01,0,2,10,0.16,8,0,0
a193cbd8-07d1-5ae1-ab51-ca1084d0b27b,C0110050009a,513,"설탕, 흑설탕","설탕,흑설탕",설탕,설탕,당류,,농진청('19),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],380,97.97,0.12,0.02,0,18,48,0.69,94,0,0
76ccbc6f-1a58-5251-9839-2c2936187362,C0120010009a,514,"시럽, 단풍나무","시럽,단풍나무",시럽,시럽,당류,,USDA('18),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],260,67.04,0.04,0.06,0,12,102,0.11,212,0,0
3d473fc7-d039-5ad0-959f-b31b9813912f,C0120030009a,515,"시럽, 초콜릿","시럽,초콜릿",시럽,시럽,당류,,농진청('21),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],289,65.42,2.5,1.92,5.1,51,26,1.75,294,2,0
6c38e324-e975-5cbf-9518-5b76d7172dd0,C0130010009a,516,"양갱, 팥","양갱,팥",양갱,양갱,당류,,농진청('15),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],298,73.44,3.37,0.14,4,2,18,0.77,42,0,0
199bb210-0de2-5206-a861-4fffa3befd0e,C0140010005a,518,"젤라틴, 디저트용, 가루","젤라틴,디저트용,가루",젤라틴,젤라틴,당류,,USDA('18),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],381,90.5,7.8,0,0,466,3,0.13,7,0,0
11bf7bdc-65f6-5a34-b13a-5fffa1e69a24,C0150010009a,519,"젤리, 구미","젤리,구미",젤리,젤리,당류,,농진청('18),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],344,77.53,7.5,0.42,0,5,6,0.18,8,0,0.16
8ce4f03d-98fb-5cbe-9bbe-f0f17e9ff68b,C0160020009a,521,"조청, 고구마","조청,고구마",조청,조청,당류,,농진청('14),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],289,77,1.38,0.35,1,3,4,0.3,87,0,1.01
708b68c5-bc4c-535d-b079-537c4e675a00,C0160030009a,522,"조청, 도라지","조청,도라지",조청,조청,당류,,농진청('10),10.4,INGREDIENT,1,0,,3,PARTIAL,[],[],323,86,1.7,0.1,,19,14,0.4,135,0,0
a8777cf7-8054-5e9a-8ac0-99ba2792755c,C0160060009a,525,"조청, 쌀","조청,쌀",조청,조청,당류,,농진청('14),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],326,87.9,0.53,0.24,0,21,52,0.15,127,0,0
68d2b17f-bd93-530f-88b4-2297bef98ef9,C0210010009a,527,"초코바, 땅콩 캐러멜","초코바,땅콩 캐러멜",초코바,초코바,당류,,농진청('18),10.4,INGREDIENT,1,0,,2,PARTIAL,[],[],479,61.98,9.36,21.51,,138,65,1.59,321,26,0.13
0b3e57ef-5213-5443-8a95-bc49765e44f5,C0210020009a,528,"초코바, 쿠키 캐러멜","초코바,쿠키 캐러멜",초코바,초코바,당류,,농진청('18),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],489,67.6,4.33,22.33,1.1,151,83,1.63,203,25,0.14
0ce299b0-bb61-571c-bcee-62631ec71f2d,C0170020009a,529,"초콜릿, 다크 초콜릿","초콜릿,다크 초콜릿",초콜릿,초콜릿,당류,,USDA('18),10.4,INGREDIENT,1,0,,7,PARTIAL,[],[],598,45.9,7.79,42.63,10.9,20,73,11.9,715,2,
7f31b959-fa99-5026-957c-4956d011b969,C0170030009a,530,"초콜릿, 땅콩 초콜릿","초콜릿,땅콩 초콜릿",초콜릿,초콜릿,당류,,USDA('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],519,49.7,13.1,33.5,4.7,41,104,1.31,502,41,0
989f13f2-79b2-5b33-8a9f-70fefb7a7cf9,C0170050009a,531,"초콜릿, 밀크 아몬드 초콜릿","초콜릿,밀크 아몬드 초콜릿",초콜릿,초콜릿,당류,,USDA('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],526,53.4,9,34.4,6.2,74,224,1.63,444,52,0.2
5c04f163-4a4d-54ad-a818-e7a60c5f7e0d,C0170060009a,532,"초콜릿, 밀크 초콜릿","초콜릿,밀크 초콜릿",초콜릿,초콜릿,당류,,농진청('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],549,56.17,7.8,32.54,3.9,59,221,4.56,480,46,0.18
6217ff81-25bc-5296-9cff-191af87779a8,C0170080009a,533,"초콜릿, 스위트 초콜릿","초콜릿,스위트 초콜릿",초콜릿,초콜릿,당류,,USDA('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],507,60.4,3.9,34.2,5.5,16,24,2.76,290,0,0
9525dbb4-54da-53ce-88fb-744d0afb0340,C0170110009a,534,"초콜릿, 크런치 초콜릿","초콜릿,크런치 초콜릿",초콜릿,초콜릿,당류,,농진청('18),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],520,62.49,7.25,26.81,1.9,101,174,2.74,406,26,0.91
b66be0f7-50b8-5d51-b339-7088739c9a51,C0170100009a,535,"초콜릿, 화이트 초콜릿","초콜릿,화이트 초콜릿",초콜릿,초콜릿,당류,,농진청('21),10.4,INGREDIENT,1,0,,7,MEASURED,[],[],552,57.57,6.4,32.93,0,96,245,0.09,374,44,1.37
0c2f365c-093a-593e-aad6-fa0d522c8bb4,C0180010009a,536,"캐러멜, 우유","캐러멜,우유",캐러멜,캐러멜,당류,,농진청('22),10.4,INGREDIENT,1,0,,1,MEASURED,[],[],408,79.78,3.61,8.3,0,190,128,0.4,170,38,0
958bc954-0115-5222-b28c-43cbae5459a1,C0190000009a,537,포도당,포도당,포도당,포도당,당류,,JAPAN('20),10.4,INGREDIENT,1,0,,1,QUALIFIED,"[""sodium_mg"",""calcium_mg"",""potassium_mg""]","[""protein_g"",""fat_g"",""fiber_g"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",342,91,0,0,0,0,0,0.1,0,0,0
56776ea8-3257-509d-b77a-73d09445a3d0,C0200020009a,539,"푸딩, 커스터드","푸딩,커스터드",푸딩,푸딩,당류,,농진청('24),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],120,13.03,4.19,5.67,0,50,79,0.36,73,21,0
6b3e369d-5bdc-553b-b71d-b9c997475c38,D0010000000a,540,"강낭콩, 생것","강낭콩,생것",강낭콩,강낭콩,두류,생것,농진청('13),10.4,INGREDIENT,1,1,GENERIC_RAW,4,MEASURED,[],[],174,32.35,8.8,0.86,14.1,0,49,3.11,730,4,2.12
d46fc15b-15f2-5350-a5c9-a821d39068b3,D0010000009b,541,"강낭콩, 삶은것","강낭콩,삶은것",강낭콩,강낭콩,두류,삶은것,농진청('13),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],171,31.92,8.46,0.9,15.2,3,59,2.89,575,8,2.12
c0dad2ae-36ec-517d-9311-6890d8972c5f,D0010000001a,542,"강낭콩, 말린것","강낭콩,말린것",강낭콩,강낭콩,두류,말린것,농진청('20),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],348,61.89,21.01,1.41,25.6,1,99,6.22,1462,9,0.24
9bacd112-4e5f-58f6-b17f-97c87e5705d3,D0020000001a,543,"녹두, 말린것","녹두,말린것",녹두,녹두,두류,말린것,농진청('13),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,2,MEASURED,[],[],352,60.15,24.51,1.52,22.4,1,100,4.11,1420,20,5.29
